transaction_id,usuario_id,fecha,descripcion,monto,moneda,categoria,recurrente,medio_pago
TX003156,USR0008,2026-05-08,Telefonía fija,400,USD,Servicios,Sí,Billetera virtual
TX001664,USR0012,2025-07-14,Hipoteca,1337.45,USD,Vivienda,Sí,Débito automático
TX004162,USR0073,2026-03-19,Compra no identificada,145.8,USD,Otros,No,Efectivo
TX002592,USR0002,2025-08-27,Concierto,107.57,USD,Ocio,No,Tarjeta de crédito
TX002527,USR0020,2026-06-17,Salida recreativa,14.96,USD,Ocio,No,Pago con QR
TX000486,USR0017,2026-01-15,Carnicería,200,USD,Alimentación,No,Tarjeta de crédito
TX001153,USR0031,2025-08-02,Seguro de salud,104.41,USD,Salud,Sí,Billetera virtual
TX003896,USR0025,2026-03-26,Compra de calzado,277.89,USD,Compras,Sí,Transferencia bancaria
TX002623,USR0049,2026-04-10,Parque recreativo,222.59,USD,Ocio,No,Pago con QR
TX002472,USR0070,2025-08-12,Clases particulares,558.02,USD,Educación,No,Tarjeta de débito
TX003016,USR0076,2026-01-06,Servicio de seguridad,254.24,USD,Servicios,No,Pago con QR
TX001146,USR0074,2025-12-19,Terapia,243.06,USD,Salud,No,Tarjeta de débito
TX003291,USR0004,2026-02-18,Servicio de mantenimiento,311.85,USD,Servicios,No,Tarjeta de débito
TX002706,USR0028,2026-03-29,Concierto,300,USD,Ocio,No,Transferencia bancaria
TX003977,USR0081,2026-07-14,Compra de ropa,1000,USD,Compras,No,Transferencia bancaria
TX003890,USR0015,2026-05-18,Compra de electrodoméstico,229.2,USD,Compras,No,Débito automático
TX001865,USR0091,2026-03-21,Reparación del hogar,1093.75,USD,Vivienda,No,Transferencia bancaria
TX004428,USR0093,2026-05-01,Retiro de efectivo,3.0,USD,Otros,No,Tarjeta de crédito
TX001335,USR0028,2025-10-15,Farmacia,500,USD,Salud,No,Tarjeta de débito
TX001883,USR0087,2025-09-19,Reparación del hogar,866.44,USD,Vivienda,No,Billetera virtual
TX002854,USR0063,2025-08-25,Videojuego,16.4,USD,Ocio,No,Tarjeta de crédito
TX002383,USR0027,2025-08-17,Papelería,1000,USD,Educación,Sí,Billetera virtual
TX003622,USR0087,2026-05-22,Compra de tecnología,1000,USD,Compras,No,Débito automático
TX000344,USR0092,2026-06-11,Compra en supermercado,70.29,USD,Alimentación,No,Pago con QR
TX004079,USR0022,2025-10-25,Donación,32.46,USD,Otros,No,Billetera virtual
TX003371,USR0045,2026-03-31,Electricidad,143.59,USD,Servicios,Sí,Transferencia bancaria
TX003143,USR0095,2025-08-20,Gas,400,USD,Servicios,Sí,Tarjeta de crédito
TX003727,USR0034,2026-03-28,Compra de electrodoméstico,119.66,USD,Compras,No,Débito automático
TX003723,USR0067,2026-07-10,Compra de herramientas,528.47,USD,Compras,No,Efectivo
TX000704,USR0031,2025-12-15,Transporte público,96.9,USD,Transporte,No,Débito automático
TX001267,USR0032,2026-02-21,Medicamentos,500,USD,Salud,No,Débito automático
TX002068,USR0009,2026-05-23,Clases particulares,96.78,USD,Educación,No,Pago con QR
TX003817,USR0003,2025-11-23,Compra de cosmética,401.96,USD,Compras,No,Tarjeta de débito
TX000254,USR0100,2026-04-23,Panadería,200,USD,Alimentación,No,Tarjeta de débito
TX000768,USR0002,2025-12-05,Estacionamiento,158.36,USD,Transporte,No,Tarjeta de crédito
TX002348,USR0098,2025-10-29,Compra de libros,40.71,USD,Educación,No,Tarjeta de crédito
TX001525,USR0041,2025-12-31,Compra de muebles,1130.39,USD,Vivienda,No,Tarjeta de crédito
TX000098,USR0011,2026-04-27,Carnicería,198.33,USD,Alimentación,No,Transferencia bancaria
TX000499,USR0013,2026-02-02,Compra de alimentos,167.87,USD,Alimentación,No,Billetera virtual
TX002562,USR0031,2025-11-06,Entrada de cine,83.76,USD,Ocio,Sí,Tarjeta de débito
TX000051,USR0060,2026-04-04,Verdulería,182.59,USD,Alimentación,No,Efectivo
TX002262,USR0090,2025-09-22,Papelería,741.22,USD,Educación,No,Efectivo
TX002367,USR0070,2025-08-02,Inscripción a curso,269.69,USD,Educación,No,Pago con QR
TX002672,USR0061,2026-02-01,Parque recreativo,300,USD,Ocio,No,Tarjeta de crédito
TX002513,USR0002,2026-03-03,Servicio de streaming,258.32,USD,Ocio,Sí,Billetera virtual
TX001802,USR0048,2026-03-15,Seguro del hogar,1209.34,USD,Vivienda,Sí,Tarjeta de débito
TX001643,USR0008,2026-06-10,Hipoteca,485.62,USD,Vivienda,Sí,Transferencia bancaria
TX003163,USR0039,2025-07-30,Servicio de televisión,34.69,USD,Servicios,Sí,Débito automático
TX003612,USR0007,2025-08-16,Compra de cosmética,38.62,USD,Compras,Sí,Tarjeta de débito
TX000981,USR0094,2026-04-16,Mantenimiento del vehículo,64.69,USD,Transporte,No,Efectivo
TX003944,USR0055,2026-01-02,Compra de accesorios,383.31,USD,Compras,No,Efectivo
TX004236,USR0024,2026-05-11,Transferencia personal,375.43,USD,Otros,No,Transferencia bancaria
TX003510,USR0076,2025-09-11,Compra de accesorios,499.86,USD,Compras,No,Tarjeta de crédito
TX001016,USR0077,2025-10-01,Lentes,275.08,USD,Salud,No,Tarjeta de crédito
TX003152,USR0074,2025-09-16,Telefonía fija,223.05,USD,Servicios,Sí,Tarjeta de crédito
TX000273,USR0067,2026-04-18,Almuerzo,33.07,USD,Alimentación,No,Pago con QR
TX002678,USR0007,2026-04-02,Hobby,21.37,USD,Ocio,No,Pago con QR
TX002378,USR0007,2026-03-24,Certificación profesional,1000,USD,Educación,No,Billetera virtual
TX000732,USR0055,2025-12-21,Carga de tarjeta de transporte,171.7,USD,Transporte,Sí,Efectivo
TX004481,USR0011,2025-11-19,Compra no identificada,215.53,USD,Otros,Sí,Efectivo
TX001074,USR0036,2026-02-20,Consulta médica,276.11,USD,Salud,No,Billetera virtual
TX004113,USR0057,2026-05-22,Retiro de efectivo,395.92,USD,Otros,No,Tarjeta de crédito
TX003693,USR0048,2026-05-12,Compra por internet,498.66,USD,Compras,Sí,Billetera virtual
TX004182,USR0099,2025-08-31,Gasto eventual,126.75,USD,Otros,No,Débito automático
TX002315,USR0081,2025-10-24,Material de estudio,356.4,USD,Educación,No,Transferencia bancaria
TX001775,USR0075,2025-12-18,Mantenimiento del hogar,254.45,USD,Vivienda,No,Transferencia bancaria
TX000549,USR0028,2025-12-22,Transporte público,180,USD,Transporte,No,Tarjeta de crédito
TX000668,USR0015,2025-09-24,Transporte público,90.66,USD,Transporte,No,Tarjeta de crédito
TX003470,USR0013,2026-05-30,Agua,19.88,USD,Servicios,Sí,Tarjeta de débito
TX001521,USR0050,2025-08-12,Servicio de limpieza,1282.72,USD,Vivienda,No,Tarjeta de débito
TX003298,USR0014,2026-02-26,Pago de impuestos,400,USD,Servicios,No,Débito automático
TX000800,USR0038,2026-05-13,Pasaje de autobús,86.67,USD,Transporte,No,Pago con QR
TX000306,USR0013,2025-08-01,Verdulería,200,USD,Alimentación,Sí,Billetera virtual
TX000298,USR0057,2025-11-22,Carnicería,200,USD,Alimentación,No,Débito automático
TX000189,USR0035,2025-12-26,Almuerzo,200,USD,Alimentación,Sí,Débito automático
TX004099,USR0003,2025-08-21,Transferencia personal,310.65,USD,Otros,No,Billetera virtual
TX004228,USR0090,2026-04-21,Retiro de efectivo,500,USD,Otros,No,Billetera virtual
TX003860,USR0006,2026-03-04,Compra de tecnología,429.13,USD,Compras,No,Débito automático
TX001261,USR0074,2025-12-05,Farmacia,500,USD,Salud,No,Débito automático
TX004207,USR0099,2026-03-28,Compra no identificada,332.79,USD,Otros,No,Débito automático
TX001188,USR0087,2026-03-08,Estudio médico,500,USD,Salud,No,Efectivo
TX002670,USR0028,2026-04-29,Salida recreativa,300,USD,Ocio,No,Efectivo
TX002897,USR0004,2025-10-18,Evento cultural,145.89,USD,Ocio,No,Billetera virtual
TX001478,USR0079,2026-06-08,Análisis clínicos,354.26,USD,Salud,No,Tarjeta de crédito
TX001207,USR0053,2025-11-18,Medicamentos,343.41,USD,Salud,No,Billetera virtual
TX004398,USR0002,2026-03-16,Donación,87.69,USD,Otros,No,Débito automático
TX002587,USR0071,2025-10-08,Videojuego,12.27,USD,Ocio,No,Billetera virtual
TX001875,USR0043,2025-09-10,Reparación del hogar,612.08,USD,Vivienda,Sí,Transferencia bancaria
TX002523,USR0068,2025-07-30,Videojuego,161.92,USD,Ocio,No,Efectivo
TX004008,USR0038,2026-05-25,Retiro de efectivo,295.94,USD,Otros,No,Pago con QR
TX001967,USR0088,2025-11-09,Reparación del hogar,781.47,USD,Vivienda,Sí,Tarjeta de débito
TX001852,USR0045,2026-01-05,Expensas,372.61,USD,Vivienda,Sí,Tarjeta de crédito
TX002892,USR0032,2025-11-03,Evento cultural,38.31,USD,Ocio,No,Tarjeta de débito
TX004139,USR0097,2026-07-14,Ajuste de cuenta,500,USD,Otros,Sí,Billetera virtual
TX002217,USR0035,2026-05-07,Plataforma educativa,636.52,USD,Educación,Sí,Tarjeta de débito
TX003578,USR0011,2026-07-12,Artículos personales,584.37,USD,Compras,No,Tarjeta de crédito
TX003828,USR0075,2025-10-18,Compra de herramientas,549.86,USD,Compras,No,Efectivo
TX002661,USR0077,2025-11-15,Suscripción de música,300,USD,Ocio,Sí,Tarjeta de crédito
TX002183,USR0060,2026-07-14,Compra de libros,326.57,USD,Educación,No,Débito automático
TX001661,USR0039,2026-06-17,Hipoteca,654.75,USD,Vivienda,Sí,Transferencia bancaria
TX003140,USR0089,2026-01-31,Servicio de internet,272.35,USD,Servicios,Sí,Débito automático
TX003084,USR0061,2026-06-23,Servicio de mantenimiento,229.39,USD,Servicios,No,Efectivo
TX001405,USR0041,2026-02-07,Medicamentos,169.45,USD,Salud,No,Pago con QR
TX002037,USR0100,2025-12-25,Inscripción a curso,1000,USD,Educación,No,Débito automático
TX004361,USR0011,2026-06-25,Transferencia personal,245.25,USD,Otros,No,Tarjeta de débito
TX004435,USR0053,2025-09-06,Transferencia personal,179.67,USD,Otros,No,Tarjeta de crédito
TX000443,USR0052,2025-12-14,Comida a domicilio,50.57,USD,Alimentación,Sí,Billetera virtual
TX001563,USR0019,2025-11-26,Expensas,2000,USD,Vivienda,Sí,Pago con QR
TX000869,USR0048,2025-12-24,Taxi,30.34,USD,Transporte,No,Tarjeta de débito
TX003118,USR0056,2025-08-07,Agua,137.27,USD,Servicios,Sí,Tarjeta de crédito
TX003715,USR0009,2025-10-12,Compra de electrodoméstico,1000,USD,Compras,No,Débito automático
TX003076,USR0079,2026-05-05,Servicio de televisión,263.29,USD,Servicios,Sí,Efectivo
TX001680,USR0004,2025-12-22,Mantenimiento del hogar,1818.15,USD,Vivienda,No,Efectivo
TX000476,USR0008,2025-12-15,Cena,62.34,USD,Alimentación,No,Pago con QR
TX003834,USR0046,2026-03-11,Compra de ropa,722.56,USD,Compras,No,Tarjeta de débito
TX004323,USR0062,2026-03-09,Gasto eventual,479.32,USD,Otros,No,Pago con QR
TX003047,USR0054,2026-03-10,Telefonía móvil,31.99,USD,Servicios,Sí,Tarjeta de débito
TX001748,USR0081,2026-01-13,Reparación de electrodoméstico,142.9,USD,Vivienda,No,Tarjeta de débito
TX003090,USR0083,2025-11-14,Servicio de internet,36.83,USD,Servicios,Sí,Transferencia bancaria
TX001728,USR0027,2026-04-06,Alquiler,1421.59,USD,Vivienda,Sí,Billetera virtual
TX003446,USR0065,2025-11-26,Servicio de seguridad,400,USD,Servicios,No,Billetera virtual
TX004126,USR0004,2026-01-07,Donación,453.24,USD,Otros,No,Transferencia bancaria
TX000477,USR0061,2026-01-16,Restaurante,198.63,USD,Alimentación,No,Débito automático
TX003129,USR0024,2025-09-28,Agua,312.44,USD,Servicios,Sí,Tarjeta de crédito
TX001487,USR0089,2026-01-13,Consulta médica,33.31,USD,Salud,No,Pago con QR
TX004157,USR0021,2025-12-17,Pago extraordinario,144.87,USD,Otros,Sí,Tarjeta de crédito
TX004025,USR0043,2026-04-08,Ajuste de cuenta,322.35,USD,Otros,No,Tarjeta de débito
TX000572,USR0033,2025-10-06,Estacionamiento,12.74,USD,Transporte,Sí,Billetera virtual
TX001031,USR0051,2025-12-14,Medicamentos,500,USD,Salud,No,Débito automático
TX001764,USR0023,2025-11-29,Hipoteca,1037.54,USD,Vivienda,Sí,Billetera virtual
TX001419,USR0024,2025-08-06,Odontología,308.75,USD,Salud,No,Billetera virtual
TX002785,USR0052,2026-04-20,Evento cultural,124.07,USD,Ocio,No,Tarjeta de crédito
TX000367,USR0037,2026-05-24,Comida a domicilio,83.47,USD,Alimentación,No,Débito automático
TX004237,USR0073,2026-06-13,Compra no identificada,146.05,USD,Otros,Sí,Tarjeta de débito
TX000005,USR0055,2026-05-06,Restaurante,7.5,USD,Alimentación,No,Pago con QR
TX004215,USR0026,2026-04-14,Donación,390.92,USD,Otros,No,Tarjeta de débito
TX001996,USR0020,2026-06-27,Expensas,667.0,USD,Vivienda,Sí,Efectivo
TX002954,USR0053,2025-12-20,Actividad recreativa,128.13,USD,Ocio,No,Tarjeta de crédito
TX003054,USR0032,2025-08-29,Gas,400,USD,Servicios,Sí,Transferencia bancaria
TX002516,USR0013,2025-09-20,Hobby,177.78,USD,Ocio,Sí,Efectivo
TX000530,USR0015,2025-08-13,Combustible,63.87,USD,Transporte,No,Efectivo
TX002420,USR0034,2025-08-14,Certificación profesional,864.16,USD,Educación,No,Efectivo
TX003097,USR0013,2025-10-10,Servicio de mantenimiento,400,USD,Servicios,Sí,Transferencia bancaria
TX000518,USR0001,2025-08-10,Taxi,46.38,USD,Transporte,No,Tarjeta de crédito
TX001555,USR0022,2026-05-12,Hipoteca,1164.47,USD,Vivienda,Sí,Tarjeta de débito
TX002066,USR0033,2026-01-27,Plataforma educativa,325.01,USD,Educación,Sí,Pago con QR
TX002053,USR0060,2025-07-30,Inscripción a curso,1000,USD,Educación,No,Billetera virtual
TX004412,USR0074,2025-11-09,Otro gasto,69.55,USD,Otros,No,Efectivo
TX003427,USR0038,2025-12-03,Telefonía fija,339.14,USD,Servicios,Sí,Tarjeta de crédito
TX002751,USR0051,2026-07-08,Evento cultural,236.39,USD,Ocio,Sí,Tarjeta de crédito
TX002906,USR0057,2026-02-19,Actividad recreativa,206.6,USD,Ocio,No,Transferencia bancaria
TX000791,USR0032,2026-05-05,Mantenimiento del vehículo,56.63,USD,Transporte,No,Efectivo
TX001065,USR0032,2026-03-06,Estudio médico,153.94,USD,Salud,No,Pago con QR
TX003524,USR0053,2026-03-20,Compra de calzado,297.3,USD,Compras,No,Billetera virtual
TX001858,USR0030,2026-06-16,Compra de muebles,1163.0,USD,Vivienda,No,Tarjeta de crédito
TX003908,USR0092,2026-02-02,Compra de calzado,437.03,USD,Compras,No,Débito automático
TX001961,USR0081,2025-10-11,Materiales de construcción,1020.7,USD,Vivienda,No,Tarjeta de débito
TX002274,USR0042,2026-04-29,Cuota educativa,372.16,USD,Educación,Sí,Pago con QR
TX001557,USR0044,2026-07-07,Seguro del hogar,685.0,USD,Vivienda,Sí,Efectivo
TX000739,USR0072,2026-05-06,Peaje,97.46,USD,Transporte,No,Transferencia bancaria
TX001759,USR0060,2026-05-24,Materiales de construcción,1066.39,USD,Vivienda,No,Efectivo
TX004364,USR0066,2025-12-01,Cargo administrativo,5.65,USD,Otros,No,Billetera virtual
TX001203,USR0064,2025-10-24,Consulta médica,205.38,USD,Salud,No,Efectivo
TX001957,USR0043,2026-01-30,Servicio de limpieza,377.33,USD,Vivienda,No,Billetera virtual
TX002974,USR0071,2025-10-07,Servicio de streaming,113.24,USD,Ocio,Sí,Pago con QR
TX002116,USR0071,2026-01-08,Plataforma educativa,449.83,USD,Educación,Sí,Efectivo
TX004410,USR0024,2025-12-03,Cargo administrativo,189.25,USD,Otros,No,Efectivo
TX000520,USR0013,2026-06-16,Mantenimiento del vehículo,180,USD,Transporte,No,Billetera virtual
TX000295,USR0078,2025-11-21,Comida a domicilio,71.72,USD,Alimentación,No,Tarjeta de crédito
TX000303,USR0070,2025-10-04,Cafetería,64.35,USD,Alimentación,Sí,Débito automático
TX003434,USR0059,2025-12-08,Servicio de seguridad,391.72,USD,Servicios,Sí,Tarjeta de débito
TX002369,USR0036,2025-07-16,Certificación profesional,372.94,USD,Educación,No,Pago con QR
TX002719,USR0077,2026-07-11,Salida recreativa,106.72,USD,Ocio,Sí,Efectivo
TX001564,USR0042,2025-08-27,Alquiler,1086.01,USD,Vivienda,Sí,Billetera virtual
TX000055,USR0091,2026-04-01,Almuerzo,105.72,USD,Alimentación,Sí,Tarjeta de crédito
TX000731,USR0020,2025-10-24,Taxi,48.14,USD,Transporte,No,Débito automático
TX003849,USR0036,2026-03-04,Compra por internet,340.65,USD,Compras,No,Pago con QR
TX001493,USR0089,2026-03-22,Medicamentos,253.93,USD,Salud,Sí,Billetera virtual
TX002279,USR0001,2025-09-04,Curso online,24.42,USD,Educación,No,Pago con QR
TX000157,USR0040,2026-03-27,Verdulería,21.37,USD,Alimentación,No,Tarjeta de crédito
TX004371,USR0077,2026-01-12,Retiro de efectivo,191.65,USD,Otros,No,Tarjeta de débito
TX003188,USR0050,2025-09-24,Servicio de mantenimiento,109.28,USD,Servicios,No,Tarjeta de débito
TX001622,USR0015,2025-10-09,Reparación de electrodoméstico,1674.74,USD,Vivienda,No,Billetera virtual
TX002193,USR0099,2026-02-26,Cuota educativa,690.71,USD,Educación,Sí,Billetera virtual
TX003337,USR0097,2025-08-30,Pago de impuestos,400,USD,Servicios,Sí,Transferencia bancaria
TX000148,USR0037,2025-12-26,Restaurante,200,USD,Alimentación,No,Tarjeta de crédito
TX000649,USR0056,2025-12-03,Pasaje de tren,60.95,USD,Transporte,No,Efectivo
TX003451,USR0033,2026-01-21,Servicio de mantenimiento,163.11,USD,Servicios,No,Billetera virtual
TX003458,USR0002,2025-08-04,Servicio de televisión,400,USD,Servicios,Sí,Transferencia bancaria
TX002572,USR0035,2026-04-12,Parque recreativo,300,USD,Ocio,No,Transferencia bancaria
TX000331,USR0026,2025-12-30,Cafetería,157.55,USD,Alimentación,No,Pago con QR
TX001365,USR0044,2025-08-17,Kinesiología,223.31,USD,Salud,No,Pago con QR
TX003997,USR0071,2025-09-21,Compra de ropa,182.15,USD,Compras,No,Transferencia bancaria
TX002994,USR0095,2025-11-16,Suscripción de música,269.84,USD,Ocio,No,Débito automático
TX003101,USR0011,2026-04-10,Telefonía móvil,69.16,USD,Servicios,Sí,Tarjeta de débito
TX001183,USR0068,2025-12-07,Lentes,269.41,USD,Salud,No,Billetera virtual
TX000083,USR0034,2025-10-29,Cafetería,152.54,USD,Alimentación,No,Tarjeta de crédito
TX003930,USR0013,2026-01-16,Compra de tecnología,1000,USD,Compras,No,Tarjeta de crédito
TX001739,USR0006,2025-08-05,Seguro del hogar,1315.83,USD,Vivienda,Sí,Billetera virtual
TX003931,USR0016,2025-08-11,Compra de ropa,860.39,USD,Compras,No,Débito automático
TX002100,USR0026,2026-05-09,Capacitación,543.19,USD,Educación,No,Efectivo
TX004302,USR0090,2025-10-08,Retiro de efectivo,11.81,USD,Otros,No,Billetera virtual
TX002139,USR0099,2026-06-12,Capacitación,102.58,USD,Educación,No,Transferencia bancaria
TX000923,USR0026,2026-01-10,Estacionamiento,129.06,USD,Transporte,Sí,Pago con QR
TX004184,USR0070,2026-04-04,Otro gasto,46.06,USD,Otros,No,Transferencia bancaria
TX003111,USR0077,2025-11-20,Servicio de mantenimiento,400,USD,Servicios,No,Débito automático
TX002878,USR0064,2026-05-26,Servicio de streaming,188.5,USD,Ocio,Sí,Pago con QR
TX004470,USR0031,2026-02-08,Ajuste de cuenta,242.36,USD,Otros,No,Pago con QR
TX001662,USR0058,2026-02-11,Hipoteca,1298.3,USD,Vivienda,Sí,Tarjeta de crédito
TX000983,USR0069,2026-01-10,Estacionamiento,71.12,USD,Transporte,No,Transferencia bancaria
TX000655,USR0051,2025-12-11,Mantenimiento del vehículo,103.77,USD,Transporte,No,Pago con QR
TX001271,USR0014,2026-04-29,Medicamentos,49.99,USD,Salud,Sí,Pago con QR
TX002615,USR0087,2026-01-27,Evento cultural,139.65,USD,Ocio,No,Tarjeta de débito
TX004430,USR0007,2026-05-05,Otro gasto,78.05,USD,Otros,No,Billetera virtual
TX001668,USR0079,2025-10-31,Alquiler,627.27,USD,Vivienda,Sí,Transferencia bancaria
TX002069,USR0079,2025-08-21,Curso online,235.2,USD,Educación,Sí,Débito automático
TX003548,USR0004,2025-11-24,Compra de cosmética,477.9,USD,Compras,Sí,Tarjeta de débito
TX002806,USR0086,2025-09-09,Entrada de cine,300,USD,Ocio,No,Tarjeta de crédito
TX002049,USR0087,2025-10-25,Capacitación,1000,USD,Educación,No,Efectivo
TX002187,USR0065,2026-04-09,Clases particulares,435.36,USD,Educación,No,Efectivo
TX002773,USR0029,2026-02-19,Salida recreativa,300,USD,Ocio,No,Efectivo
TX002353,USR0086,2025-09-15,Papelería,252.21,USD,Educación,Sí,Transferencia bancaria
TX000567,USR0078,2026-03-31,Pasaje de autobús,7.36,USD,Transporte,No,Tarjeta de crédito
TX002660,USR0041,2025-09-21,Entrada de cine,68.04,USD,Ocio,No,Efectivo
TX002276,USR0037,2026-01-14,Material de estudio,684.08,USD,Educación,No,Débito automático
TX000278,USR0069,2026-03-06,Cena,8.03,USD,Alimentación,No,Tarjeta de débito
TX000224,USR0037,2026-04-16,Compra en supermercado,200,USD,Alimentación,No,Transferencia bancaria
TX003936,USR0014,2026-02-06,Compra de tecnología,1000,USD,Compras,No,Efectivo
TX001607,USR0090,2025-11-20,Materiales de construcción,427.24,USD,Vivienda,No,Transferencia bancaria
TX003866,USR0074,2025-11-21,Compra de ropa,236.94,USD,Compras,No,Tarjeta de crédito
TX000588,USR0085,2026-02-14,Taxi,87.75,USD,Transporte,No,Billetera virtual
TX000618,USR0051,2025-11-06,Mantenimiento del vehículo,133.4,USD,Transporte,No,Efectivo
TX000361,USR0093,2026-04-26,Comida a domicilio,111.12,USD,Alimentación,Sí,Transferencia bancaria
TX002349,USR0017,2025-11-24,Capacitación,482.62,USD,Educación,Sí,Tarjeta de débito
TX002023,USR0017,2026-01-14,Cuota educativa,248.89,USD,Educación,Sí,Transferencia bancaria
TX001484,USR0020,2026-03-05,Estudio médico,261.23,USD,Salud,No,Transferencia bancaria
